ANA034-1.p,0.0682971477509,11844
GRP487-1.p,0.00593018531799,40
SWV515-1.040.p,0.00979685783386,2381
SYN038-1.p,0.00584602355957,63
NUM496+3.p,0.0182180404663,430
LAT110-1.p,0.00604510307312,86
SWV989-1.p,0.0340421199799,1758
SWC325+1.p,0.0111169815063,878
SET835-2.p,0.00480198860168,43
MGT034+2.p,0.00854206085205,225
SEU348+2.p,0.124284982681,5231
KRS216+1.p,0.0217921733856,322
SWV886-1.p,0.019917011261,2736
LAT366+4.p,12.4032509327,697475
SWB085+1.p,0.0400559902191,3748
SEU376+2.p,0.134532928467,6668
LCL006-1.p,0.00612902641296,44
SCT027-1.p,0.0239169597626,3147
ROB007-2.p,0.00506997108459,72
SWC160+1.p,0.0132808685303,898
BOO103-1.p,30.0045950413,32
LAT386+4.p,0.0112578868866,335
SET054+1.p,0.0103249549866,406
SET085-6.p,0.0103678703308,595
SYN031-1.p,0.00607013702393,47
LCL429-2.p,0.0065279006958,59
SET482-6.p,0.00727295875549,723
LAT360+1.p,0.015811920166,1225
GRP001+6.p,0.00565600395203,51
SET032-6.p,0.00959205627441,714
SWV698-1.p,0.0341250896454,6128
GEO155-1.p,0.00456094741821,209
CSR037+6.p,30.1091308594,15438218
NLP146+1.p,0.00978803634644,381
NUM466+1.p,0.0096001625061,277
MGT014-1.p,0.00581002235413,105
SET543-6.p,0.00948596000671,728
GRP123-1.003.p,0.00582695007324,106
LCL753-1.p,0.0174739360809,3354
LCL414+1.p,0.00567603111267,38
BOO094-1.p,0.00430202484131,32
FLD098-1.p,0.00573587417603,198
LCL643+1.020.p,0.0340220928192,1621
LAT219-1.p,0.00474095344543,127
SEU430+2.p,0.617555856705,36535
SWC154+1.p,0.0178220272064,891
SEU175+1.p,0.0101017951965,261
SWV470+1.p,0.00956296920776,434
MGT005+2.p,0.00936198234558,184
SEU189+1.p,0.00546002388,145
LAT372+4.p,12.2514300346,697690
LAT343+2.p,1.17088103294,50217
LCL181-1.p,30.0065901279,93
GRP157-1.p,0.00581812858582,148
FLD068-3.p,0.00399303436279,197
SYN901-1.p,0.11594414711,5577
KRS063+1.p,0.00623488426208,181
SET442-6.p,0.0075089931488,722
SET588+3.p,0.00924801826477,56
ANA031-1.p,0.0679249763489,11815
REL037+2.p,0.00616312026978,149
SWV418-1.060.p,0.0062050819397,412
SET297-6.p,0.00985717773438,718
SWC336-1.p,0.0150010585785,1118
CSR043+6.p,30.1044118404,15438218
SYN485+1.p,0.0131211280823,890
SYN510+1.p,0.0112719535828,866
LCL831-1.p,0.0126600265503,1295
KRS263+1.p,0.0097348690033,322
CSR118+5.p,0.723963975906,80374
GRP468-1.p,0.0055239200592,34
KLE058+1.p,0.0112841129303,155
SWW313+1.p,0.869541883469,27364
ALG054+1.p,0.0106430053711,622
LDA018-1.p,0.00813913345337,40
NUM377+1.030.p,5.36509394646,1671
SET055-6.p,0.00700211524963,828
